"date","types","activities","heartRateStressScore","powerStressScore","runningStressScore","swimStressScore","finalStressScore","ctl","atl","tsb","zone","athleteSettings"
"2014-04-05","Run; Run","Afternoon Run; Evening Run","","","",,"",2.22,1.49,0.54,"Neutral","Weight 62kg."
"2014-04-06","Run","Morning Run","","","",,"",2.17,1.29,0.72,"Neutral","Weight 62kg."
"2014-04-07","","","","","",,"",2.11,1.12,0.87,"Neutral",""
"2014-04-08","","","","","",,"",2.06,0.97,0.99,"Neutral",""
"2014-04-09","","","","","",,"",2.02,0.84,1.09,"Neutral",""
"2014-04-10","","","","","",,"",1.97,0.73,1.17,"Neutral",""
"2014-04-11","","","","","",,"",1.92,0.63,1.23,"Neutral",""
"2014-04-12","","","","","",,"",1.88,0.55,1.29,"Neutral",""
"2014-04-13","Run","Morning Run","","","",,"",1.83,0.47,1.33,"Neutral","Weight 62kg."
"2014-04-14","","","","","",,"",1.79,0.41,1.35,"Neutral",""
"2014-04-15","","","","","",,"",1.75,0.35,1.37,"Neutral",""
"2014-04-16","","","","","",,"",1.71,0.31,1.39,"Neutral",""
"2014-04-17","","","","","",,"",1.67,0.26,1.39,"Neutral",""
"2014-04-18","","","","","",,"",1.63,0.23,1.4,"Neutral",""
"2014-04-19","Run","Afternoon Run",73.66,"","",,73.66,3.32,10,1.39,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-04-20","","","","","",,"",3.24,8.67,-6.69,"Neutral",""
"2014-04-21","Run","Afternoon Run",49.02,"","",,49.02,4.32,14.04,-5.43,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-04-22","","","","","",,"",4.22,12.17,-9.73,"Neutral",""
"2014-04-23","","","","","",,"",4.12,10.55,-7.96,"Neutral",""
"2014-04-24","","","","","",,"",4.02,9.15,-6.44,"Neutral",""
"2014-04-25","","","","","",,"",3.93,7.93,-5.13,"Neutral",""
"2014-04-26","Run","Afternoon Run",76.96,"","",,76.96,5.65,17.12,-4.01,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-04-27","Run","Afternoon Run",89.16,"","",,89.16,7.61,26.71,-11.48,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-04-28","","","","","",,"",7.43,23.15,-19.1,"Optimal",""
"2014-04-29","","","","","",,"",7.26,20.07,-15.73,"Optimal",""
"2014-04-30","","","","","",,"",7.09,17.4,-12.82,"Optimal",""
"2014-05-01","","","","","",,"",6.92,15.08,-10.32,"Optimal",""
"2014-05-02","","","","","",,"",6.76,13.07,-8.17,"Neutral",""
"2014-05-03","Run","Afternoon Run",89.5,"","",,89.5,8.7,23.25,-6.32,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-05-04","Run","Lunch Run",97.54,"","",,97.54,10.79,33.14,-14.55,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-05-05","","","","","",,"",10.54,28.73,-22.35,"Optimal",""
"2014-05-06","","","","","",,"",10.29,24.9,-18.19,"Optimal",""
"2014-05-07","","","","","",,"",10.05,21.59,-14.62,"Optimal",""
"2014-05-08","Run","Afternoon Run",70.29,"","",,70.29,11.47,28.07,-11.54,"Optimal","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-05-09","","","","","",,"",11.2,24.33,-16.61,"Optimal",""
"2014-05-10","","","","","",,"",10.93,21.09,-13.14,"Optimal",""
"2014-05-11","","","","","",,"",10.67,18.28,-10.16,"Optimal",""
"2014-05-12","","","","","",,"",10.42,15.85,-7.61,"Neutral",""
"2014-05-13","","","","","",,"",10.18,13.74,-5.43,"Neutral",""
"2014-05-14","","","","","",,"",9.94,11.91,-3.57,"Neutral",""
"2014-05-15","Run","Evening Run","","","",,"",9.7,10.32,-1.98,"Neutral","Weight 62kg."
"2014-05-16","","","","","",,"",9.48,8.95,-0.62,"Neutral",""
"2014-05-17","","","","","",,"",9.25,7.76,0.52,"Neutral",""
"2014-05-18","Run","Afternoon Run","","","",,"",9.04,6.72,1.49,"Neutral","Weight 62kg."
"2014-05-19","","","","","",,"",8.82,5.83,2.31,"Neutral",""
"2014-05-20","","","","","",,"",8.61,5.05,2.99,"Neutral",""
"2014-05-21","","","","","",,"",8.41,4.38,3.56,"Neutral",""
"2014-05-22","","","","","",,"",8.21,3.79,4.03,"Neutral",""
"2014-05-23","","","","","",,"",8.02,3.29,4.41,"Neutral",""
"2014-05-24","Run","Afternoon Run","","","",,"",7.83,2.85,4.73,"Neutral","Weight 62kg."
"2014-05-25","","","","","",,"",7.65,2.47,4.98,"Neutral",""
"2014-05-26","","","","","",,"",7.47,2.14,5.17,"Freshness",""
"2014-05-27","","","","","",,"",7.29,1.85,5.32,"Freshness",""
"2014-05-28","","","","","",,"",7.12,1.61,5.43,"Freshness",""
"2014-05-29","Run","Afternoon Run",64.93,"","",,64.93,8.48,10.04,5.51,"Freshness","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-05-30","Run; Run; Run","Evening Run; Evening Run; Evening Run","","","",,"",8.28,8.7,-1.56,"Neutral","Weight 62kg."
"2014-05-31","Run","Afternoon Run",78.07,"","",,78.07,9.92,17.93,-0.42,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-06-01","Run","Evening Run","","","",,"",9.69,15.55,-8.02,"Neutral","Weight 62kg."
"2014-06-02","","","","","",,"",9.46,13.48,-5.86,"Neutral",""
"2014-06-03","","","","","",,"",9.24,11.68,-4.02,"Neutral",""
"2014-06-04","Run","Evening Run","","","",,"",9.02,10.13,-2.45,"Neutral","Weight 62kg."
"2014-06-05","","","","","",,"",8.81,8.78,-1.11,"Neutral",""
"2014-06-06","Run","Night Run","","","",,"",8.6,7.61,0.03,"Neutral","Weight 62kg."
"2014-06-07","Run","Afternoon Run","","","",,"",8.4,6.59,0.99,"Neutral","Weight 62kg."
"2014-06-08","Run","Afternoon Run","","","",,"",8.2,5.72,1.8,"Neutral","Weight 62kg."
"2014-06-09","Run","Evening Run","","","",,"",8.01,4.95,2.48,"Neutral","Weight 62kg."
"2014-06-10","","","","","",,"",7.82,4.29,3.05,"Neutral",""
"2014-06-11","Run; Run","Night Run; Night Run","","","",,"",7.64,3.72,3.52,"Neutral","Weight 62kg."
"2014-06-12","","","","","",,"",7.46,3.23,3.91,"Neutral",""
"2014-06-13","Run","Evening Run","","","",,"",7.28,2.8,4.22,"Neutral","Weight 62kg."
"2014-06-14","","","","","",,"",7.11,2.42,4.48,"Neutral",""
"2014-06-15","Run","10Km L'Equipe","","","",,"",6.94,2.1,4.68,"Neutral","Weight 62kg."
"2014-06-16","","","","","",,"",6.78,1.82,4.84,"Neutral",""
"2014-06-17","","","","","",,"",6.62,1.58,4.95,"Neutral",""
"2014-06-18","","","","","",,"",6.46,1.37,5.04,"Freshness",""
"2014-06-19","","","","","",,"",6.31,1.18,5.09,"Freshness",""
"2014-06-20","","","","","",,"",6.16,1.03,5.12,"Freshness",""
"2014-06-21","","","","","",,"",6.02,0.89,5.13,"Freshness",""
"2014-06-22","","","","","",,"",5.87,0.77,5.12,"Freshness",""
"2014-06-23","Run","Night Run","","","",,"",5.74,0.67,5.1,"Freshness","Weight 62kg."
"2014-06-24","","","","","",,"",5.6,0.58,5.07,"Freshness",""
"2014-06-25","Run","Night Run","","","",,"",5.47,0.5,5.02,"Freshness","Weight 62kg."
"2014-06-26","Run","Night Run","","","",,"",5.34,0.43,4.96,"Neutral","Weight 62kg."
"2014-06-27","","","","","",,"",5.21,0.37,4.9,"Neutral",""
"2014-06-28","","","","","",,"",5.09,0.32,4.84,"Neutral",""
"2014-06-29","","","","","",,"",4.97,0.28,4.76,"Neutral",""
"2014-06-30","Run","Night Run",66.27,"","",,66.27,6.41,9.06,4.69,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-07-01","Run","Night Run","","","",,"",6.26,7.86,-2.66,"Neutral","Weight 62kg."
"2014-07-02","Run","Night Run",53.08,"","",,53.08,7.36,13.88,-1.6,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-07-03","Run","Night Run","","","",,"",7.19,12.03,-6.52,"Neutral","Weight 62kg."
"2014-07-04","","","","","",,"",7.02,10.43,-4.84,"Neutral",""
"2014-07-05","Run","Afternoon Run","","","",,"",6.86,9.04,-3.41,"Neutral","Weight 62kg."
"2014-07-06","Run","Night Run",95.25,"","",,95.25,8.94,20.52,-2.19,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-07-07","","","","","",,"",8.73,17.78,-11.58,"Optimal",""
"2014-07-08","","","","","",,"",8.52,15.42,-9.06,"Neutral",""
"2014-07-09","","","","","",,"",8.32,13.36,-6.9,"Neutral",""
"2014-07-10","","","","","",,"",8.12,11.58,-5.05,"Neutral",""
"2014-07-11","Run","Night Run","","","",,"",7.93,10.04,-3.46,"Neutral","Weight 62kg."
"2014-07-12","","","","","",,"",7.75,8.7,-2.11,"Neutral",""
"2014-07-13","","","","","",,"",7.56,7.54,-0.96,"Neutral",""
"2014-07-14","Run","Evening Run","","","",,"",7.39,6.54,0.01,"Neutral","Weight 62kg."
"2014-07-15","Run","Night Run","","","",,"",7.21,5.67,0.84,"Neutral","Weight 62kg."
"2014-07-16","Run","Night Run","","","",,"",7.04,4.91,1.54,"Neutral","Weight 62kg."
"2014-07-17","Run","Night Run","","","",,"",6.88,4.26,2.12,"Neutral","Weight 62kg."
"2014-07-18","","","","","",,"",6.71,3.69,2.61,"Neutral",""
"2014-07-19","Run","Night Run","","","",,"",6.56,3.2,3.02,"Neutral","Weight 62kg."
"2014-07-20","","","","","",,"",6.4,2.77,3.35,"Neutral",""
"2014-07-21","Run","Night Run","","","",,"",6.25,2.4,3.62,"Neutral","Weight 62kg."
"2014-07-22","","","","","",,"",6.1,2.08,3.84,"Neutral",""
"2014-07-23","Run","Night Run","","","",,"",5.96,1.8,4.02,"Neutral","Weight 62kg."
"2014-07-24","","","","","",,"",5.82,1.56,4.15,"Neutral",""
"2014-07-25","","","","","",,"",5.68,1.35,4.25,"Neutral",""
"2014-07-26","","","","","",,"",5.55,1.17,4.32,"Neutral",""
"2014-07-27","","","","","",,"",5.42,1.02,4.37,"Neutral",""
"2014-07-28","Run","Morning Run","","","",,"",5.29,0.88,4.4,"Neutral","Weight 62kg."
"2014-07-29","","","","","",,"",5.17,0.76,4.41,"Neutral",""
"2014-07-30","Run","Morning Run","","","",,"",5.04,0.66,4.4,"Neutral","Weight 62kg."
"2014-07-31","","","","","",,"",4.93,0.57,4.38,"Neutral",""
"2014-08-01","","","","","",,"",4.81,0.5,4.35,"Neutral",""
"2014-08-02","","","","","",,"",4.7,0.43,4.31,"Neutral",""
"2014-08-03","Run","Evening Run","","","",,"",4.59,0.37,4.26,"Neutral","Weight 62kg."
"2014-08-04","","","","","",,"",4.48,0.32,4.21,"Neutral",""
"2014-08-05","Run","Evening Run","","","",,"",4.37,0.28,4.15,"Neutral","Weight 62kg."
"2014-08-06","","","","","",,"",4.27,0.24,4.09,"Neutral",""
"2014-08-07","","","","","",,"",4.17,0.21,4.02,"Neutral",""
"2014-08-08","","","","","",,"",4.07,0.18,3.96,"Neutral",""
"2014-08-09","","","","","",,"",3.97,0.15,3.89,"Neutral",""
"2014-08-10","Run","Evening Run","","","",,"",3.88,0.13,3.82,"Neutral","Weight 62kg."
"2014-08-11","","","","","",,"",3.79,0.11,3.74,"Neutral",""
"2014-08-12","Run","Night Run","","","",,"",3.7,0.1,3.67,"Neutral","Weight 62kg."
"2014-08-13","","","","","",,"",3.61,0.09,3.6,"Neutral",""
"2014-08-14","","","","","",,"",3.53,0.07,3.52,"Neutral",""
"2014-08-15","Run","Afternoon Run","","","",,"",3.44,0.06,3.45,"Neutral","Weight 62kg."
"2014-08-16","Run","Afternoon Run","","","",,"",3.36,0.05,3.38,"Neutral","Weight 62kg."
"2014-08-17","Run","Afternoon Run",43.41,"","",,43.41,4.31,5.83,3.3,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-08-18","","","","","",,"",4.2,5.05,-1.52,"Neutral",""
"2014-08-19","","","","","",,"",4.11,4.38,-0.85,"Neutral",""
"2014-08-20","","","","","",,"",4.01,3.79,-0.28,"Neutral",""
"2014-08-21","Run","Evening Run","","","",,"",3.91,3.29,0.21,"Neutral","Weight 62kg."
"2014-08-22","","","","","",,"",3.82,2.85,0.62,"Neutral",""
"2014-08-23","Run","Afternoon Run","","","",,"",3.73,2.47,0.97,"Neutral","Weight 62kg."
"2014-08-24","Run","Afternoon Run","","","",,"",3.64,2.14,1.26,"Neutral","Weight 62kg."
"2014-08-25","","","","","",,"",3.56,1.85,1.5,"Neutral",""
"2014-08-26","","","","","",,"",3.47,1.61,1.7,"Neutral",""
"2014-08-27","Run; Run","Evening Run; Evening Run","","","",,"",3.39,1.39,1.86,"Neutral","Weight 62kg."
"2014-08-28","","","","","",,"",3.31,1.21,2,"Neutral",""
"2014-08-29","Run","Evening Run","","","",,"",3.23,1.04,2.1,"Neutral","Weight 62kg."
"2014-08-30","Run","Afternoon Run","","","",,"",3.16,0.91,2.18,"Neutral","Weight 62kg."
"2014-08-31","Run","Afternoon Run","","","",,"",3.08,0.78,2.25,"Neutral","Weight 62kg."
"2014-09-01","","","","","",,"",3.01,0.68,2.29,"Neutral",""
"2014-09-02","","","","","",,"",2.94,0.59,2.33,"Neutral",""
"2014-09-03","","","","","",,"",2.87,0.51,2.35,"Neutral",""
"2014-09-04","","","","","",,"",2.8,0.44,2.36,"Neutral",""
"2014-09-05","","","","","",,"",2.74,0.38,2.36,"Neutral",""
"2014-09-06","Run","Afternoon Run","","","",,"",2.67,0.33,2.35,"Neutral","Weight 62kg."
"2014-09-07","Run","Afternoon Run","","","",,"",2.61,0.29,2.34,"Neutral","Weight 62kg."
"2014-09-08","","","","","",,"",2.55,0.25,2.32,"Neutral",""
"2014-09-09","Run","Evening Run","","","",,"",2.49,0.21,2.3,"Neutral","Weight 62kg."
"2014-09-10","","","","","",,"",2.43,0.18,2.27,"Neutral",""
"2014-09-11","","","","","",,"",2.37,0.16,2.24,"Neutral",""
"2014-09-12","Run","Afternoon Run","","","",,"",2.32,0.14,2.21,"Neutral","Weight 62kg."
"2014-09-13","","","","","",,"",2.26,0.12,2.17,"Neutral",""
"2014-09-14","","","","","",,"",2.21,0.1,2.14,"Neutral",""
"2014-09-15","Run","Evening Run","","","",,"",2.16,0.09,2.1,"Neutral","Weight 62kg."
"2014-09-16","Run","Evening Run","","","",,"",2.11,0.08,2.06,"Neutral","Weight 62kg."
"2014-09-17","","","","","",,"",2.06,0.06,2.03,"Neutral",""
"2014-09-18","","","","","",,"",2.01,0.06,1.99,"Neutral",""
"2014-09-19","Run","Evening Run","","","",,"",1.96,0.05,1.95,"Neutral","Weight 62kg."
"2014-09-20","Run","Afternoon Run",68.76,"","",,68.76,3.53,9.19,1.91,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-09-21","Run","Afternoon Run","","","",,"",3.45,7.97,-5.67,"Neutral","Weight 62kg."
"2014-09-22","","","","","",,"",3.37,6.91,-4.53,"Neutral",""
"2014-09-23","","","","","",,"",3.29,5.99,-3.55,"Neutral",""
"2014-09-24","Run","Evening Run","","","",,"",3.21,5.19,-2.71,"Neutral","Weight 62kg."
"2014-09-25","Run","Evening Run","","","",,"",3.13,4.5,-1.98,"Neutral","Weight 62kg."
"2014-09-26","","","","","",,"",3.06,3.9,-1.37,"Neutral",""
"2014-09-27","Run","Afternoon Run","","","",,"",2.99,3.38,-0.84,"Neutral","Weight 62kg."
"2014-09-28","Run","09/28/2014 Clichy, Île-de-France, France",92.19,"","",,92.19,5.09,15.2,-0.4,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-09-29","","","","","",,"",4.97,13.18,-10.12,"Optimal",""
"2014-09-30","","","","","",,"",4.85,11.42,-8.22,"Neutral",""
"2014-10-01","Run; Run","10/01/2014 Clichy, Île-de-France, France; 10/01/2014 Clichy, Île-de-France, France","","","",,"",4.74,9.9,-6.58,"Neutral","Weight 62kg."
"2014-10-02","Run; Run","10/02/2014 Clichy, Île-de-France, France; 10/02/2014 Clichy, Île-de-France, France","","","",,"",4.62,8.58,-5.17,"Neutral","Weight 62kg."
"2014-10-03","","","","","",,"",4.52,7.44,-3.96,"Neutral",""
"2014-10-04","Run","10/04/2014 Clichy, Île-de-France, France","","","",,"",4.41,6.45,-2.93,"Neutral","Weight 62kg."
"2014-10-05","Run","10/05/2014 Clichy, Île-de-France, France","","","",,"",4.31,5.59,-2.04,"Neutral","Weight 62kg."
"2014-10-06","","","","","",,"",4.2,4.84,-1.29,"Neutral",""
"2014-10-07","Run","10/07/2014 Clichy, Île-de-France, France","","","",,"",4.11,4.2,-0.65,"Neutral","Weight 62kg."
"2014-10-08","","","","","",,"",4.01,3.64,-0.1,"Neutral",""
"2014-10-09","","","","","",,"",3.91,3.15,0.36,"Neutral",""
"2014-10-10","Run","10/10/2014 Clichy, Île-de-France, France","","","",,"",3.82,2.73,0.75,"Neutral","Weight 62kg."
"2014-10-11","","","","","",,"",3.73,2.37,1.08,"Neutral",""
"2014-10-12","Run","20 kilomètres de Paris","","","",,"",3.64,2.05,1.36,"Neutral","Weight 62kg."
"2014-10-13","","","","","",,"",3.56,1.78,1.59,"Neutral",""
"2014-10-14","","","","","",,"",3.47,1.54,1.77,"Neutral",""
"2014-10-15","","","","","",,"",3.39,1.34,1.93,"Neutral",""
"2014-10-16","","","","","",,"",3.31,1.16,2.05,"Neutral",""
"2014-10-17","","","","","",,"",3.23,1,2.15,"Neutral",""
"2014-10-18","Run","10/18/2014 Clichy, Île-de-France, France","","","",,"",3.16,0.87,2.23,"Neutral","Weight 62kg."
"2014-10-19","Run","10/19/2014 France","","","",,"",3.08,0.75,2.28,"Neutral","Weight 62kg."
"2014-10-20","","","","","",,"",3.01,0.65,2.33,"Neutral",""
"2014-10-21","","","","","",,"",2.94,0.56,2.35,"Neutral",""
"2014-10-22","","","","","",,"",2.87,0.49,2.37,"Neutral",""
"2014-10-23","","","","","",,"",2.8,0.42,2.38,"Neutral",""
"2014-10-24","","","","","",,"",2.74,0.37,2.38,"Neutral",""
"2014-10-25","Run; Run","Afternoon Run; 10/25/2014 Clichy, Île-de-France, France","","","",,"",2.67,0.32,2.37,"Neutral","Weight 62kg."
"2014-10-26","Run","10/26/2014 Clichy, Île-de-France, France","","","",,"",2.61,0.27,2.35,"Neutral","Weight 62kg."
"2014-10-27","","","","","",,"",2.55,0.24,2.33,"Neutral",""
"2014-10-28","","","","","",,"",2.49,0.2,2.31,"Neutral",""
"2014-10-29","Run","10/29/2014 Clichy, Île-de-France, France","","","",,"",2.43,0.18,2.28,"Neutral","Weight 62kg."
"2014-10-30","Run; Run","10/30/2014 Clichy, Île-de-France, France; 10/30/2014 Clichy, Île-de-France, France","","","",,"",2.37,0.15,2.25,"Neutral","Weight 62kg."
"2014-10-31","","","","","",,"",2.32,0.13,2.21,"Neutral",""
"2014-11-01","Run; Run","11/01/2014 Clichy, Île-de-France, France; 11/01/2014 Clichy, Île-de-France, France","","","",,"",2.26,0.11,2.18,"Neutral","Weight 62kg."
"2014-11-02","Run","11/02/2014 Clichy, Île-de-France, France","","","",,"",2.21,0.1,2.14,"Neutral","Weight 62kg."
"2014-11-03","","","","","",,"",2.16,0.08,2.11,"Neutral",""
"2014-11-04","","","","","",,"",2.11,0.07,2.07,"Neutral",""
"2014-11-05","","","","","",,"",2.06,0.06,2.03,"Neutral",""
"2014-11-06","Run","11/06/2014 Clichy, Île-de-France, France","","","",,"",2.01,0.05,1.99,"Neutral","Weight 62kg."
"2014-11-07","","","","","",,"",1.96,0.05,1.95,"Neutral",""
"2014-11-08","Run","11/08/2014 Clichy, Île-de-France, France","","","",,"",1.91,0.04,1.91,"Neutral","Weight 62kg."
"2014-11-09","Run","11/09/2014 Clichy, Île-de-France, France","","","",,"",1.87,0.03,1.87,"Neutral","Weight 62kg."
"2014-11-10","","","","","",,"",1.82,0.03,1.83,"Neutral",""
"2014-11-11","Run","11/11/2014 Clichy, Île-de-France, France","","","",,"",1.78,0.02,1.79,"Neutral","Weight 62kg."
"2014-11-12","","","","","",,"",1.74,0.02,1.75,"Neutral",""
"2014-11-13","Run; Run; Run","11/13/2014 Clichy, Île-de-France, France; 11/13/2014 Paris, Île-de-France, France; 11/13/2014 Paris, Île-de-France, France","","","",,"",1.7,0.02,1.71,"Neutral","Weight 62kg."
"2014-11-14","","","","","",,"",1.66,0.01,1.68,"Neutral",""
"2014-11-15","Run","11/15/2014 Clichy, Île-de-France, France",41.57,"","",,41.57,2.6,5.55,1.64,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-11-16","Run","11/16/2014 Clichy, Île-de-France, France",38.9,"","",,38.9,3.45,9.99,-2.95,"Neutral","MaxHr 190bpm. RestHr 60bpm. Weight 62kg."
"2014-11-17","","","","","",,"",3.37,8.66,-6.54,"Neutral",""
"2014-11-18","","","","","",,"",3.29,7.5,-5.29,"Neutral",""
"2014-11-19","Run","11/19/2014 Clichy, Île-de-France, France","","","",,"",3.21,6.5,-4.22,"Neutral","Weight 62kg."
"2014-11-20","","","","","",,"",3.14,5.64,-3.3,"Neutral",""
"2014-11-21","","","","","",,"",3.06,4.89,-2.5,"Neutral",""
"2014-11-22","Run","11/22/2014 Clichy, Île-de-France, France","","","",,"",2.99,4.24,-1.83,"Neutral","Weight 62kg."
"2014-11-23","Run; Run","11/23/2014 Clichy, Île-de-France, France; 11/23/2014 Clichy, Île-de-France, France","","","",,"",2.92,3.67,-1.25,"Neutral","Weight 62kg."
"2014-11-24","","","","","",,"",2.85,3.18,-0.75,"Neutral",""
"2014-11-25","","","","","",,"",2.78,2.76,-0.33,"Neutral",""
"2014-11-26","","","","","",,"",2.72,2.39,0.02,"Neutral",""
"2014-11-27","","","","","",,"",2.66,2.07,0.32,"Neutral",""
"2014-11-28","","","","","",,"",2.59,1.79,0.58,"Neutral",""
"2014-11-29","Run; Run","Afternoon Run; 11/29/2014 Clichy, Île-de-France, France","","","",,"",2.53,1.55,0.79,"Neutral","Weight 62kg."
"2014-11-30","Run","11/30/2014 France","","","",,"",2.47,1.35,0.97,"Neutral","Weight 62kg."
"2014-12-01","","","","","",,"",2.41,1.17,1.12,"Neutral",""
"2014-12-02","","","","","",,"",2.36,1.01,1.24,"Neutral",""
"2014-12-03","","","","","",,"",2.3,0.88,1.34,"Neutral",""
"2014-12-04","","","","","",,"",2.25,0.76,1.42,"Neutral",""
"2014-12-05","","","","","",,"",2.19,0.66,1.48,"Neutral",""
"2014-12-06","Run","Saintésprint","","","",,"",2.14,0.57,1.53,"Neutral","Weight 62kg."
"2014-12-07","","","","","",,"",2.09,0.49,1.57,"Neutral",""
"2014-12-08","","","","","",,"",2.04,0.43,1.59,"Neutral",""
"2014-12-09","","","","","",,"",1.99,0.37,1.61,"Neutral",""
"2014-12-10","","","","","",,"",1.95,0.32,1.62,"Neutral",""
"2014-12-11","","","","","",,"",1.9,0.28,1.62,"Neutral",""
"2014-12-12","","","","","",,"",1.86,0.24,1.62,"Neutral",""
"2014-12-13","Run; Run","Afternoon Run; 12/13/2014 Clichy, Île-de-France, France","","","",,"",1.81,0.21,1.61,"Neutral","Weight 62kg."
"2014-12-14","Run","12/14/2014 Clichy, Île-de-France, France","","","",,"",1.77,0.18,1.6,"Neutral","Weight 62kg."
"2014-12-15","","","","","",,"",1.73,0.15,1.59,"Neutral",""
"2014-12-16","Run","12/16/2014 Clichy, Île-de-France, France","","","",,"",1.69,0.13,1.57,"Neutral","Weight 62kg."
"2014-12-17","","","","","",,"",1.65,0.11,1.55,"Neutral",""
"2014-12-18","","","","","",,"",1.61,0.1,1.53,"Neutral",""
"2014-12-19","","","","","",,"",1.57,0.08,1.51,"Neutral",""
"2014-12-20","Run","12/20/2014 Clichy, Île-de-France, France","","","",,"",1.53,0.07,1.48,"Neutral","Weight 62kg."
"2014-12-21","","","","","",,"",1.5,0.06,1.46,"Neutral",""
"2014-12-22","","","","","",,"",1.46,0.05,1.43,"Neutral",""
"2014-12-23","","","","","",,"",1.43,0.05,1.4,"Neutral",""
"2014-12-24","Run","12/24/2014 Montcy-Notre-Dame, Champagne-Ardenne, France","","","",,"",1.39,0.04,1.38,"Neutral","Weight 62kg."
"2014-12-25","","","","","",,"",1.36,0.03,1.35,"Neutral",""
"2014-12-26","","","","","",,"",1.33,0.03,1.32,"Neutral",""
"2014-12-27","","","","","",,"",1.3,0.02,1.3,"Neutral",""
"2014-12-28","","","","","",,"",1.27,0.02,1.27,"Neutral",""
"2014-12-29","Run","12/29/2014 France","","","",,"",1.24,0.02,1.24,"Neutral","Weight 62kg."
"2014-12-30","","","","","",,"",1.21,0.01,1.22,"Neutral",""
